"TIME","GEO","S_ADJ","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2019M07","Luxemburg","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","4,7",""
"2019M07","Luxemburg","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","4,6",""
"2019M07","Luxemburg","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","4,8",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","157",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","84",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","74",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","3,4",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","3,3",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","3,5",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","32",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","21",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","11",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","10,0",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","11,0",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","8,4",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","125",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","63",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","63",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","2,9",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","2,6",""
"2019M07","Ungarn","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","3,2",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","9",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","5",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","4",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","3,6",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","3,3",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","4,0",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","3",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","2",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","1",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","8,7",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","10,8",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","6,1",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","7",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","3",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","3",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","2,9",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","2,4",""
"2019M07","Malta","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","3,7",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","313",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","166",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","147",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","3,4",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","3,4",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","3,4",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","100",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","55",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","44",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","6,7",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","7,4",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","6,1",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","214",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","111",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","103",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","2,7",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","2,7",""
"2019M07","Niederlande","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","2,8",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","203",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","109",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","94",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","4,5",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","4,5",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","4,4",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","49",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","27","u"
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","23","u"
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","9,7",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","9,8","u"
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","9,6","u"
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","153",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","82",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","71",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","3,8",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","3,8",""
"2019M07","Österreich","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","3,8",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","545",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","278",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","267",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","3,2",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","3,0",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","3,5",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","129",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","73",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","56",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","10,2",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","10,0",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","10,6",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","416",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","205",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","211",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","2,6",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","2,4",""
"2019M07","Polen","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","3,0",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","336",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","150",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","186",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","6,5",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","5,7",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","7,2",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","73",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","33",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","40",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","19,6",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","16,8",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","22,7",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","262",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","117",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","146",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","5,5",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","4,8",""
"2019M07","Portugal","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","6,1",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","362",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","229",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","134",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","4,0",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","4,4",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","3,5",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","106",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","62",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","44",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","17,5",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","16,7",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","18,8",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","253",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","164",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","89",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","3,0",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","3,4",""
"2019M07","Rumänien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","2,5",""
"2019M07","Slowenien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","49",""
"2019M07","Slowenien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","26",""
"2019M07","Slowenien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","23",""
"2019M07","Slowenien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","4,8",""
"2019M07","Slowenien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","4,7",""
